term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car_down	Car_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car_down_adj_pvalue	Car_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue 
HP:0004337	Abnormality of amino acid metabolism	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.655370463023518	1	1	1	1	1	1	1	0.6788076133290658	1	1	1
HP:0032677	Generalized-onset motor seizure	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.655370463023518	0.6747070826838231	1	1	1	0.9793090245164514	0.9260062153798905	1	1	0.5562802442899211	0.9554933931710167	1
HP:0005257	Thoracic hypoplasia	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6580300548022472	0.6820811651625875	1	1	1	0.5051353161844309	1	1	1	0.6147241956250111	1	1
HP:0000341	Narrow forehead	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6580300548022472	0.6820811651625875	1	1	1	0.9902205451325868	0.8260207158398484	1	1	0.8805375122812695	0.9998824509748244	1
HP:0007957	Corneal opacity	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6607159721909178	0.9303942270432961	1	1	0.6255668535040432	0.9797518522119384	0.7357048788051371	1	0.9700446101915967	1	0.9998824509748244	1
HP:0100590	Rectal fistula	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6690094392835525	1	1	1	1	1	1	1	1	1	1	1
HP:0004338	Abnormal circulating aromatic amino acid concentration	HP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0.6690094392835525	1	1	1	1	1	1	1	0.685416448683743	1	0.4027391228330046	1
HP:0400000	Tall chin	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6690094392835525	1	1	1	1	1	1	1	1	1	1	1
HP:0007074	Thick corpus callosum	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6690094392835525	1	1	1	1	1	1	1	1	1	0.7132556469212601	1
HP:0003560	Muscular dystrophy	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6690094392835525	1	1	1	0.759486162079432	0.6516131207483767	0.7172195210546318	1	0.5721654156332565	0.7525369522876239	0.9512444659841809	1
HP:0033129	Abnormal shoulder physiology	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0.6690094392835525	1	1	1	1	0.5888944107368107	1	1	1	0.4272592952835509	1	1
HP:0100324	Scleroderma	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6690094392835525	0.589472054078684	1	1	1	1	1	1	0.685416448683743	1	0.7132556469212601	1
HP:0004397	Ectopic anus	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6690094392835525	1	1	1	1	1	1	1	1	1	1	1
HP:0009120	Aplasia/Hypoplasia involving the sinuses	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6690094392835525	1	1	1	1	0.5888944107368107	1	1	0.685416448683743	1	1	1
HP:0003130	Abnormal peripheral myelination	HP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0.6690094392835525	0.589472054078684	1	1	0.8880147288622667	1	0.8293098078320779	1	0.9662147980046618	0.8902660087100969	0.4257749516234569	1
HP:0100711	Abnormal thoracic spine morphology	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0.6880513331311712	0.5936442576927105	1	1	1	0.6675276862310143	1	1	1	0.41077118465602586	1	1
HP:0002589	Gastrointestinal atresia	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6891571808065101	0.7294520501423933	1	1	0.7715126419612948	0.9051741289744554	1	1	0.9850841816247546	1	0.9592153817565879	1
HP:0002756	Pathologic fracture	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6891571808065101	1	1	1	0.5026321434142245	1	0.7172195210546318	1	0.5788827194859383	0.7651837657079154	0.9592153817565879	1
HP:0003561	Birth length less than 3rd percentile	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6891571808065101	1	1	1	0.5657046228449689	1	1	1	1	1	1	1
HP:0045010	Abnormality of peripheral nerves	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6891571808065101	0.589472054078684	1	1	0.7031716762618998	1	0.9500728032002694	1	0.8334088911203661	0.8963579107446193	0.8701766315084639	1
HP:0002690	Large sella turcica	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6891571808065101	0.589472054078684	1	1	1	0.6000906376928142	0.6933618274276659	1	1	1	1	1
HP:0002384	Focal impaired awareness seizure	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6891571808065101	1	1	1	1	0.7228815664416814	1	1	1	0.6421828860552532	1	1
HP:0003134	Abnormality of peripheral nerve conduction	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6891571808065101	0.589472054078684	1	1	0.7031716762618998	1	0.9494253916891807	1	0.8334088911203661	0.8961540810177804	0.8677605633246193	1
HP:0002265	Large fleshy ears	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6891571808065101	1	1	1	1	1	1	1	1	1	1	1
HP:0001655	Patent foramen ovale	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6916396763232076	1	1	1	0.7763786566457858	1	1	1	0.9865311930611511	0.7701492410613853	0.961260909713754	1
HP:0001162	Postaxial hand polydactyly	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.6916396763232076	1	1	1	1	1	1	1	1	1	1	1
HP:0001540	Diastasis recti	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	0.5936442576927105	1	1	1	1	1	1	1	1	1	1
HP:0030177	Abnormality of peripheral nervous system electrophysiology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	0.589472054078684	1	1	0.7031716762618998	1	0.9530338213901874	1	0.8334088911203661	0.9071635087286657	0.8785691517419214	1
HP:0012185	Constrictive median neuropathy	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	1	1	1	1	1	1	1	1	1	0.743108459034256	1
HP:0032120	Abnormal peripheral nervous system physiology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	0.589472054078684	1	1	0.7031716762618998	1	0.9530338213901874	1	0.8334088911203661	0.9071635087286657	0.8785691517419214	1
HP:0000053	Macroorchidism	HP	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0.7011260294669863	0.589472054078684	1	1	1	1	0.8569321699188642	1	0.15618222909434315	0.7733566629044323	0.4820135893010566	1
HP:0100702	Arachnoid cyst	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	1	1	1	1	1	1	1	1	1	1	1
HP:0001609	Hoarse voice	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	0.7322255261327503	1	1	1	1	1	1	0.9865311930611511	1	1	1
HP:0100700	Abnormal arachnoid mater morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	1	1	1	1	1	1	1	1	1	1	1
HP:0009055	Generalized limb muscle atrophy	HP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0.7011260294669863	1	1	1	1	0.18814930530823595	1	1	1	0.11531693572186763	1	1
HP:0000283	Broad face	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	1	1	1	1	0.6340751183283363	1	1	0.7035684597917026	1	1	1
HP:0003026	Short long bone	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	0.8673503450410763	1	1	0.9018627427206797	1	0.8404709210509298	1	1	1	1	1
HP:0004279	Short palm	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	1	1	1	0.7781516741104813	1	1	1	1	1	1	1
HP:0002936	Distal sensory impairment	HP	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0.7011260294669863	0.589472054078684	1	1	0.5461316910138544	1	0.8480272804071948	1	0.32526695629543967	0.9071635087286657	0.40044294676161346	1
HP:0003413	Atlantoaxial abnormality	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	1	1	1	1	0.6340751183283363	1	1	1	1	1	1
HP:0000976	Eczematoid dermatitis	HP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0.7011260294669863	0.589472054078684	1	1	1	1	0.7121644793295397	1	0.3452639885917043	1	0.743108459034256	1
HP:0100712	Abnormal lumbar spine morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	1	1	1	1	1	1	1	1	1	1	1
HP:0012548	Fatty replacement of skeletal muscle	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0.7011260294669863	1	1	1	1	0.6340751183283363	1	1	0.7035684597917026	0.452510695317704	1	1
HP:0006502	Aplasia/Hypoplasia involving the carpal bones	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	1	1	1	1	1	0.7033381912569348	1	1	1	0.7275699491907637	1
HP:0040082	Happy demeanor	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	1	1	1	1	1	1	1	1	1	1	1
HP:0010469	Absent testis	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	1	1	1	0.5732735264455724	1	1	1	1	1	1	1
HP:0012181	Entrapment neuropathy	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	1	1	1	1	1	1	1	1	1	0.743108459034256	1
HP:0010830	Impaired tactile sensation	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7011260294669863	1	1	1	0.5732735264455724	1	0.7121644793295397	1	1	1	0.743108459034256	1
HP:0000090	Nephronophthisis	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7046009196959496	1	1	1	1	1	1	1	1	1	1	1
HP:0001169	Broad palm	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7046009196959496	1	1	1	1	1	1	1	1	1	1	1
HP:0006829	Severe muscular hypotonia	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0.7046009196959496	1	1	1	1	0.7712255250291318	1	1	1	0.22777277107704233	0.9998824509748244	1
HP:0001053	Hypopigmented skin patches	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7046009196959496	0.7483316492625678	1	1	0.7846433144989756	1	1	1	1	1	1	1
HP:0000286	Epicanthus	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7046009196959496	0.7031106330856278	1	1	0.9401599902084287	0.942456180963277	0.8703433677967406	1	1	0.9672718071675709	0.9998824509748244	1
HP:0000089	Renal hypoplasia	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7046009196959496	1	1	1	0.5657046228449689	0.916709699325514	1	1	1	1	1	1
HP:0005522	Pyridoxine-responsive sideroblastic anemia	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7046009196959496	1	1	1	0.5732735264455724	1	1	1	1	1	1	1
HP:0001889	Megaloblastic anemia	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7046009196959496	1	1	1	1	1	1	1	1	1	1	1
HP:0011364	White hair	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7046009196959496	1	1	1	1	1	1	1	1	1	1	1
HP:0003805	Rimmed vacuoles	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7046009196959496	1	1	1	1	1	1	1	0.7229974022806269	1	1	1
HP:0002983	Micromelia	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7053022518501972	1	1	1	0.5657046228449689	0.9250338664926575	1	1	0.8175463947539376	0.7876122538091149	1	1
HP:0001061	Acne	HP	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0.7053022518501972	0.589472054078684	1	1	1	0.09365508394315948	0.7315169993660295	1	0.59099229716645	1	0.9738577380327269	1
HP:0002087	Abnormality of the upper respiratory tract	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7053022518501972	0.8094980564946196	1	1	1	0.8460940488030761	0.9667163237766238	1	1	0.9175475692157119	1	1
HP:0000982	Palmoplantar keratoderma	HP	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0.7053022518501972	0.589472054078684	1	1	0.9078146663838229	0.047427775948600516	0.8569321699188642	1	0.10224658351126116	0.00928820713201433	0.614334289481958	1
HP:0010444	Pulmonary insufficiency	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7066213090095921	1	1	1	1	1	1	1	1	1	1	1
HP:0001520	Large for gestational age	HP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0.7066213090095921	0.6239768031755086	1	1	1	0.7228815664416814	0.5662636476400622	1	1	1	0.4866940480070221	1
HP:0001030	Fragile skin	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7066213090095921	1	1	1	1	0.6516131207483767	1	1	1	1	1	1
HP:0033454	Tube feeding	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7066213090095921	0.9501425260131612	1	1	0.9432638389217205	0.9936336554821446	1	1	1	0.8424671504278747	1	1
HP:0006349	Agenesis of permanent teeth	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7066213090095921	1	1	1	1	1	1	1	1	1	1	1
HP:0002196	Myelopathy	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7066213090095921	1	1	1	1	1	0.7172195210546318	1	1	1	1	1
HP:0000396	Overfolded helix	HP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0.7066213090095921	0.589472054078684	1	1	1	0.925389158808399	1	0.09265200719931176	1	1	0.9755236793993154	1
HP:0000968	Ectodermal dysplasia	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7066213090095921	1	1	1	1	1	1	1	1	1	1	1
HP:0002869	Flared iliac wing	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7066213090095921	1	1	1	1	1	0.7172195210546318	1	1	1	1	1
HP:0005280	Depressed nasal bridge	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7243722814202824	0.714522487759398	1	1	0.9919108748601376	1	0.8995797105090789	1	0.8349287836043058	1	0.9025673175487028	1
HP:0009748	Large earlobe	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7276613689177016	1	1	1	1	1	1	1	1	1	1	1
HP:0011969	Elevated circulating luteinizing hormone level	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7276613689177016	0.589472054078684	1	1	1	1	1	1	1	1	1	1
HP:0025336	Delayed ability to sit	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7329641902118226	1	1	1	0.5804603287076512	1	0.7172195210546318	1	0.7738005620797072	1	0.8028115368706198	1
HP:0000399	Prelingual sensorineural hearing impairment	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7329641902118226	1	1	1	1	1	1	1	1	1	1	1
HP:0000588	Optic nerve coloboma	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7329641902118226	1	1	1	1	1	1	1	1	1	1	1
HP:0008873	Disproportionate short-limb short stature	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7329641902118226	0.7651592859271537	1	1	0.5732735264455724	1	1	1	0.8334088911203661	0.8045510081170268	1	1
HP:0006711	Aplasia/Hypoplasia involving bones of the thorax	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7329641902118226	0.7314850407597774	1	1	0.5026321434142245	1	1	1	1	0.9188532671738044	1	1
HP:0000348	High forehead	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7329641902118226	0.8470050757954491	1	1	0.9517545587689301	0.8435904877748542	0.8683815454172037	1	1	0.6525162756334809	0.9998824509748244	1
HP:0012490	Panniculitis	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7329641902118226	1	1	1	1	1	1	1	1	1	1	1
HP:0002003	Large forehead	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7329641902118226	1	1	1	1	1	1	1	1	1	0.8028115368706198	1
HP:0000748	Inappropriate laughter	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7329641902118226	1	1	1	1	1	0.7172195210546318	1	1	1	1	1
HP:0000130	Abnormality of the uterus	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7329641902118226	0.8932115284075871	1	1	0.9123265551394127	0.999379530159338	0.9567887395365028	1	1	1	0.9998824509748244	1
HP:0000845	Growth hormone excess	HP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0.7329641902118226	0.589472054078684	1	1	1	1	0.7172195210546318	1	0.4040946635918527	1	0.8028115368706198	1
HP:0025423	Abnormal larynx morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7329641902118226	0.7651592859271537	1	1	1	0.935436802058495	1	1	1	1	1	1
HP:0010972	Anemia of inadequate production	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7394928408957991	0.6471085328975335	1	1	0.9153830639626072	0.9310655292766455	0.6933618274276659	1	1	0.9188532671738044	0.9843103781162396	1
HP:0011273	Anisocytosis	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7394928408957991	1	1	1	1	0.6905734722443609	0.7172195210546318	1	0.791466055225298	0.5076701692149772	0.8176382994602384	1
HP:0000340	Sloping forehead	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7394928408957991	0.8971859212703908	1	1	0.7182523202493343	0.9310655292766455	0.8683815454172037	1	1	1	0.9843103781162396	1
HP:0003541	Urinary glycosaminoglycan excretion	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7394928408957991	1	1	1	1	0.6905734722443609	0.7172195210546318	1	1	1	1	1
HP:0012848	Small intestinal stenosis	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7394928408957991	1	1	1	0.5026321434142245	1	1	1	1	1	1	1
HP:0002126	Polymicrogyria	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7394928408957991	1	1	1	1	0.9989119724215197	1	1	1	0.8539563175320508	0.9998824509748244	1
HP:0100867	Duodenal stenosis	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7394928408957991	1	1	1	0.5026321434142245	1	1	1	1	1	1	1
HP:0008155	Mucopolysacchariduria	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7394928408957991	1	1	1	1	0.6905734722443609	0.7172195210546318	1	1	1	1	1
HP:0001780	Abnormality of toe	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7394928408957991	0.6198124682827666	1	1	0.9314246547737853	1	0.9522169279551104	1	1	0.9468262697614114	0.9998824509748244	1
HP:0005435	Impaired T cell function	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7394928408957991	1	1	1	1	1	0.7172195210546318	1	1	1	1	1
HP:0001600	Abnormality of the larynx	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7405750434430974	0.900334448461909	1	1	1	0.9349948307651896	1	1	1	0.7228294458588549	1	1
HP:0000728	Impaired ability to form peer relationships	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.747168017564764	1	1	1	1	1	0.5021064826744713	1	0.7959086568001323	1	0.5132820410517801	1
HP:0100819	Intestinal fistula	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.747168017564764	1	1	1	1	1	1	1	1	1	1	1
HP:0000732	Inflexible adherence to routines or rituals	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.747168017564764	1	1	1	1	1	0.5021064826744713	1	0.7959086568001323	1	0.5132820410517801	1
HP:0007109	Periventricular cysts	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.747168017564764	1	1	1	1	1	0.7229268142106388	1	1	1	0.8285963995521473	1
HP:0008232	Elevated circulating follicle stimulating hormone level	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.747168017564764	0.589472054078684	1	1	1	1	1	1	1	1	1	1
HP:0008544	Abnormally folded helix	HP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0.747168017564764	0.589472054078684	1	1	1	0.942456180963277	1	0.09646924546559822	1	1	0.9890909800557763	1
HP:0011044	Abnormal number of permanent teeth	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.747168017564764	1	1	1	1	1	1	1	1	1	1	1
HP:0002332	Lack of peer relationships	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.747168017564764	1	1	1	1	1	0.5021064826744713	1	0.7959086568001323	1	0.5132820410517801	1
HP:0000721	Lack of spontaneous play	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.747168017564764	1	1	1	1	1	0.5021064826744713	1	0.7959086568001323	1	0.5132820410517801	1
HP:0001171	Split hand	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7586407474454289	0.6471085328975335	1	1	1	1	0.9021122259882374	1	1	0.8198311442414473	0.9942626343468285	1
HP:0003174	Abnormality of the ischium	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7597273927773736	0.6363361035579849	1	1	1	0.710180693658356	1	1	1	1	1	1
HP:0000758	Impaired use of nonverbal behaviors	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7597273927773736	1	1	1	1	1	0.5021064826744713	1	0.801474279917307	1	0.5322073309377806	1
HP:0001425	Heterogeneous	HP	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0.7597273927773736	0.589472054078684	1	1	0.7031716762618998	0.24497486805463303	0.8884658651808385	1	0.8334088911203661	0.6776840363475065	0.7589491957724365	1
HP:0000289	Broad philtrum	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7597273927773736	1	1	1	1	1	1	1	1	1	1	1
HP:0100259	Postaxial polydactyly	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7620747653060054	1	1	1	1	1	1	1	1	1	1	1
HP:0009826	Limb undergrowth	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7620747653060054	1	1	1	0.5732735264455724	1	0.9599012535506779	1	1	0.9261511489707971	1	1
HP:0012559	Increased T3/T4 ratio	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7620747653060054	1	1	1	1	1	0.5021064826744713	1	0.8111591757565048	1	0.556685085540603	1
HP:0012558	Abnormal T3/T4 ratio	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7620747653060054	1	1	1	1	1	0.5021064826744713	1	0.8111591757565048	1	0.556685085540603	1
HP:0100257	Ectrodactyly	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7620747653060054	0.6471085328975335	1	1	1	1	0.90467109701635	1	1	0.826010955450446	0.9998824509748244	1
HP:0000772	Abnormality of the ribs	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7620747653060054	0.8660770752173748	1	1	0.5711531265309169	0.9992921376334676	0.9534422944974943	1	1	0.9760757614400336	0.9998824509748244	1
HP:0010829	Impaired temperature sensation	HP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0.7620747653060054	0.589472054078684	1	1	1	1	0.7320958200655469	1	0.47688549364143645	1	0.8391584513465994	1
HP:0020169	Abnormal drug response	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7620747653060054	1	1	1	1	1	0.5021064826744713	1	0.8111591757565048	1	0.556685085540603	1
HP:0000445	Wide nose	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7620747653060054	1	1	1	0.8289948471568136	0.9543048328670679	1	1	1	1	1	1
HP:0000601	Hypotelorism	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7620747653060054	0.7852452771454728	1	1	1	1	0.90467109701635	1	1	1	0.8940447755475067	1
HP:0000319	Smooth philtrum	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7620747653060054	0.6471085328975335	1	1	1	1	1	1	1	0.9261511489707971	0.9998824509748244	1
HP:0010514	Hyperpituitarism	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7663003362984793	0.589472054078684	1	1	0.5879609960729372	0.7916595481557982	0.9073065844776658	1	0.8487501135843407	1	0.9998824509748244	1
HP:0002223	Absent eyebrow	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7730013004106944	0.646104774153151	1	1	1	1	1	1	1	1	0.8470205964831149	1
HP:0000476	Cystic hygroma	HP	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0.7730013004106944	1	1	1	1	0.33175405419074544	1	1	1	1	1	1
HP:0004398	Peptic ulcer	HP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0.7730013004106944	0.589472054078684	1	1	1	1	0.7357048788051371	1	0.4945164406816711	1	0.8470205964831149	1
HP:0000561	Absent eyelashes	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7730013004106944	0.646104774153151	1	1	1	1	1	1	1	1	0.8470205964831149	1
HP:0002536	Abnormal cortical gyration	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7730013004106944	1	1	1	1	0.999379530159338	0.9530917146014237	1	1	0.9385924358606295	0.9998824509748244	1
HP:0003311	Hypoplasia of the odontoid process	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7730013004106944	1	1	1	1	0.7228815664416814	0.7357048788051371	1	1	1	1	1
HP:0002123	Generalized myoclonic seizure	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7740180865415492	0.647514717497285	1	1	1	0.9543048328670679	0.8980561601702943	1	1	0.7609610381590671	0.9334409202037651	1
HP:0000232	Everted lower lip vermilion	HP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0.7740180865415492	0.589472054078684	1	1	0.9302647506373696	0.9543048328670679	0.9603484872477924	1	0.17101643509167033	0.7609610381590671	0.8456916237393163	1
HP:0006486	Abnormality of the dental root	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7769521027315798	1	1	1	1	1	1	1	1	1	1	1
HP:0000437	Depressed nasal tip	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.7769521027315798	1	1	1	1	1	1	1	1	1	1	1
