term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car_down	Car_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	Mean_adj_pvalue	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car_down_adj_pvalue	Car_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue
GO:0032543	mitochondrial translation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.138448474	1	1	0.138448474	1	1	1	1	1	1	1	1	1	1	1
GO:0090501	RNA phosphodiester bond hydrolysis	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.139903063	1	1	0.139903063	1	1	1	1	1	1	1	1	1	1	1
GO:0060537	muscle tissue development	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.14272454	1	1	0.14272454	1	1	1	1	1	1	1	1	1	1	1
GO:0009072	aromatic amino acid family metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.14272454	1	1	0.14272454	1	1	1	1	1	1	1	1	1	1	1
GO:0016054	organic acid catabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0.047650881	1	1	0.142943992	1	1	1	1	1	1.43686E-06	1	1	1	7.21329E-06	1
GO:0006412	translation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.144027358	1	1	0.144027358	1	1	1	1	1	1	1	1	1	1	1
GO:0033477	S-methylmethionine metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0033387	putrescine biosynthetic process from ornithine	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0110155	NAD-cap decapping	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0003096	renal sodium ion transport	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0034114	regulation of heterotypic cell-cell adhesion	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0042026	protein refolding	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0042273	ribosomal large subunit biogenesis	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0019605	butyrate metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0019478	D-amino acid catabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0034116	positive regulation of heterotypic cell-cell adhesion	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0033528	S-methylmethionine cycle	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0034113	heterotypic cell-cell adhesion	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0044208	'de novo' AMP biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0015801	aromatic amino acid transport	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:1905515	non-motile cilium assembly	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0009446	putrescine biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0009445	putrescine metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0071932	replication fork reversal	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0006421	asparaginyl-tRNA aminoacylation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0009167	purine ribonucleoside monophosphate metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.079496504	1	1	0.157873397	1	1	1	1	1	0.001119612	1	1	1	1	1
GO:0046359	butyrate catabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0006437	tyrosyl-tRNA aminoacylation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0046416	D-amino acid metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0009126	purine nucleoside monophosphate metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.079496504	1	1	0.157873397	1	1	1	1	1	0.001119612	1	1	1	1	1
GO:0045903	positive regulation of translational fidelity	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157873397	1	1	0.157873397	1	1	1	1	1	1	1	1	1	1	1
GO:0003014	renal system process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.157977639	1	1	0.157977639	1	1	1	1	1	1	1	1	1	1	1
GO:0009225	nucleotide-sugar metabolic process	GO:BP	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.152250093	1	1	0.168667849	1	0.135832337	1	1	1	1	1	1	1	1	1
GO:0090502	"RNA phosphodiester bond hydrolysis, endonucleolytic"	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.169505412	1	1	0.169505412	1	1	1	1	1	1	1	1	1	1	1
GO:0043043	peptide biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.183145056	1	1	0.183145056	1	1	1	1	1	1	1	1	1	1	1
GO:0000470	maturation of LSU-rRNA	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.188814542	1	1	0.188814542	1	1	1	1	1	1	1	1	1	1	1
GO:0043603	cellular amide metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.191821264	1	1	0.191821264	1	1	1	1	1	1	1	1	1	1	1
GO:0019439	aromatic compound catabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.194046907	1	1	0.194046907	1	1	1	1	1	1	1	1	1	1	1
GO:0030678	mitochondrial ribonuclease P complex	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.062857246	1	1	0.062857246	1	1	1	1	1	1	1	1	1	1	1
GO:0000795	synaptonemal complex	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.09545904	1	1	0.09545904	1	1	1	1	1	1	1	1	1	1	1
GO:0099086	synaptonemal structure	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.09545904	1	1	0.09545904	1	1	1	1	1	1	1	1	1	1	1
GO:0030677	ribonuclease P complex	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.127052846	1	1	0.127052846	1	1	1	1	1	1	1	1	1	1	1
GO:1990904	ribonucleoprotein complex	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.127052846	1	1	0.127052846	1	1	1	1	1	1	1	1	1	1	1
GO:0097730	non-motile cilium	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.150871411	1	1	0.150871411	1	1	1	1	1	1	1	1	1	1	1
GO:0030990	intraciliary transport particle	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.150871411	1	1	0.150871411	1	1	1	1	1	1	1	1	1	1	1
GO:0016324	apical plasma membrane	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.150871411	1	1	0.150871411	1	1	1	1	1	1	1	1	1	1	1
WP:WP269	Heme Biosynthesis	WP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.097061391	1	1	0.097061391	1	1	1	1	1	1	1	1	1	1	1
HP:0004320	Vaginal fistula	HP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.191981099	1	1	0.191981099	1	1	1	1	1	1	1	1	1	1	1
GO:0008509	anion transmembrane transporter activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.043785508	1	1	1	0.043785508	1	1	1	1	1	1	1	1	1	1
GO:0022804	active transmembrane transporter activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.097672079	1	1	1	0.097672079	1	1	1	1	1	1	1	1	1	1
GO:0008520	L-ascorbate:sodium symporter activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.183428963	1	1	1	0.183428963	1	1	1	1	1	1	1	1	1	1
GO:0008798	beta-aspartyl-peptidase activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.183428963	1	1	1	0.183428963	1	1	1	1	1	1	1	1	1	1
GO:0015086	cadmium ion transmembrane transporter activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.183428963	1	1	1	0.183428963	1	1	1	1	1	1	1	1	1	1
GO:0003993	acid phosphatase activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.183428963	1	1	1	0.183428963	1	1	1	1	1	1	1	1	1	1
GO:0033699	DNA 5'-adenosine monophosphate hydrolase activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.183428963	1	1	1	0.183428963	1	1	1	1	1	1	1	1	1	1
GO:0033925	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.183428963	1	1	1	0.183428963	1	1	1	1	1	1	1	1	1	1
GO:0046570	methylthioribulose 1-phosphate dehydratase activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.183428963	1	1	1	0.183428963	1	1	1	1	1	1	1	1	1	1
GO:0071795	K11-linked polyubiquitin modification-dependent protein binding	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.183428963	1	1	1	0.183428963	1	1	1	1	1	1	1	1	1	1
GO:1990165	single-strand break-containing DNA binding	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.183428963	1	1	1	0.183428963	1	1	1	1	1	1	1	1	1	1
GO:0008514	organic anion transmembrane transporter activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.183428963	1	1	1	0.183428963	1	1	1	1	1	1	1	1	1	1
KEGG:00740	Riboflavin metabolism	KEGG	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.152423808	1	1	1	0.152423808	1	1	1	1	1	1	1	1	1	1
TF:M07914_1	Factor: CG10654; motif: TAWTTYRCNNCRCRAAATA; match class: 1	TF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.124713533	1	1	1	0.124713533	1	1	1	1	1	1	1	1	1	1
GO:0009881	photoreceptor activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3.23951E-06	1	1	1	1	3.23951E-06	1	1	1	1	1	1	1	1	1
GO:0004930	G protein-coupled receptor activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.23614E-05	1	1	1	1	4.23614E-05	1	1	1	1	1	1	1	1	1
GO:0060089	molecular transducer activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.000754906	1	1	1	1	0.000754906	1	1	1	1	1	1	1	1	1
GO:0004888	transmembrane signaling receptor activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.000754906	1	1	1	1	0.000754906	1	1	1	1	1	1	1	1	1
GO:0038023	signaling receptor activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.000754906	1	1	1	1	0.000754906	1	1	1	1	1	1	1	1	1
GO:0004343	glucosamine 6-phosphate N-acetyltransferase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.044384546	1	1	1	1	0.044384546	1	1	1	1	1	1	1	1	1
GO:0004180	carboxypeptidase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.078631784	1	1	1	1	0.078631784	1	1	1	1	1	1	1	1	1
GO:0016787	hydrolase activity	GO:MF	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.067090129	1	1	1	1	0.083639127	0.148660931	1	1	1	1	0.000197294	1	0.035863162	1
GO:0016747	"acyltransferase activity, transferring groups other than amino-acyl groups"	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.083639127	1	1	1	1	0.083639127	1	1	1	1	1	1	1	1	1
GO:0008233	peptidase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0.04640328	1	1	1	1	0.08904474	1	1	1	1	1	0.003761819	1	1	1
GO:0001664	G protein-coupled receptor binding	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.09700737	1	1	1	1	0.09700737	1	1	1	1	1	1	1	1	1
GO:0016746	acyltransferase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.09700737	1	1	1	1	0.09700737	1	1	1	1	1	1	1	1	1
GO:0004144	diacylglycerol O-acyltransferase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.09700737	1	1	1	1	0.09700737	1	1	1	1	1	1	1	1	1
GO:0004185	serine-type carboxypeptidase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.09700737	1	1	1	1	0.09700737	1	1	1	1	1	1	1	1	1
GO:0004499	"N,N-dimethylaniline monooxygenase activity"	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.073471217	1	1	1	1	0.09700737	1	1	1	1	1	1	1	0.049935064	1
GO:0017111	nucleoside-triphosphatase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.09700737	1	1	1	1	0.09700737	1	1	1	1	1	1	1	1	1
GO:0031683	G-protein beta/gamma-subunit complex binding	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.09700737	1	1	1	1	0.09700737	1	1	1	1	1	1	1	1	1
GO:0008238	exopeptidase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.098794878	1	1	1	1	0.098794878	1	1	1	1	1	1	1	1	1
GO:0008241	peptidyl-dipeptidase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.098794878	1	1	1	1	0.098794878	1	1	1	1	1	1	1	1	1
GO:0016462	pyrophosphatase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.098794878	1	1	1	1	0.098794878	1	1	1	1	1	1	1	1	1
GO:0016817	"hydrolase activity, acting on acid anhydrides"	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.098794878	1	1	1	1	0.098794878	1	1	1	1	1	1	1	1	1
GO:0016818	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.098794878	1	1	1	1	0.098794878	1	1	1	1	1	1	1	1	1
GO:0070008	serine-type exopeptidase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.098794878	1	1	1	1	0.098794878	1	1	1	1	1	1	1	1	1
GO:0016411	acylglycerol O-acyltransferase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.105239595	1	1	1	1	0.105239595	1	1	1	1	1	1	1	1	1
GO:0008569	"ATP-dependent microtubule motor activity, minus-end-directed"	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.140909458	1	1	1	1	0.140909458	1	1	1	1	1	1	1	1	1
GO:0005262	calcium channel activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.17902907	1	1	1	1	0.17902907	1	1	1	1	1	1	1	1	1
GO:0003924	GTPase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.17902907	1	1	1	1	0.17902907	1	1	1	1	1	1	1	1	1
GO:0007602	phototransduction	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.70981E-09	1	1	1	1	4.71E-09	1	1	1	1	1	1	1	1	1
GO:0009581	detection of external stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.70981E-09	1	1	1	1	4.71E-09	1	1	1	1	1	1	1	1	1
GO:0009582	detection of abiotic stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.70981E-09	1	1	1	1	4.71E-09	1	1	1	1	1	1	1	1	1
GO:0009583	detection of light stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.70981E-09	1	1	1	1	4.71E-09	1	1	1	1	1	1	1	1	1
GO:0009314	response to radiation	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2.02359E-08	1	1	1	1	2.02E-08	1	1	1	1	1	1	1	1	1
GO:0009416	response to light stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2.02359E-08	1	1	1	1	2.02E-08	1	1	1	1	1	1	1	1	1
GO:0007601	visual perception	GO:BP	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.018086827	1	1	1	1	3.56E-08	1	1	1	1	0.036173619	1	1	1	1
GO:0009628	response to abiotic stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.30258E-08	1	1	1	1	4.30E-08	1	1	1	1	1	1	1	1	1
GO:0050953	sensory perception of light stimulus	GO:BP	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.020669095	1	1	1	1	5.18E-08	1	1	1	1	0.041338138	1	1	1	1
GO:0018298	protein-chromophore linkage	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.49604E-06	1	1	1	1	1.49604E-06	1	1	1	1	1	1	1	1	1
GO:0007186	G protein-coupled receptor signaling pathway	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7.93056E-06	1	1	1	1	7.93056E-06	1	1	1	1	1	1	1	1	1
GO:0009605	response to external stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3.13622E-05	1	1	1	1	3.13622E-05	1	1	1	1	1	1	1	1	1
GO:0051606	detection of stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.000284144	1	1	1	1	0.000284144	1	1	1	1	1	1	1	1	1
GO:0007165	signal transduction	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.000728143	1	1	1	1	0.000728143	1	1	1	1	1	1	1	1	1
GO:0007154	cell communication	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.000835777	1	1	1	1	0.000835777	1	1	1	1	1	1	1	1	1
GO:0023052	signaling	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.000835777	1	1	1	1	0.000835777	1	1	1	1	1	1	1	1	1
GO:0050896	response to stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.001248041	1	1	1	1	0.001248041	1	1	1	1	1	1	1	1	1
GO:0007600	sensory perception	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.001652485	1	1	1	1	0.001652485	1	1	1	1	1	1	1	1	1
GO:0050877	nervous system process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.002111151	1	1	1	1	0.002111151	1	1	1	1	1	1	1	1	1
GO:0003008	system process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.002168399	1	1	1	1	0.002168399	1	1	1	1	1	1	1	1	1
GO:0051716	cellular response to stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.002573752	1	1	1	1	0.002573752	1	1	1	1	1	1	1	1	1
GO:0032501	multicellular organismal process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.009294593	1	1	1	1	0.009294593	1	1	1	1	1	1	1	1	1
GO:0006047	UDP-N-acetylglucosamine metabolic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.064971378	1	1	1	1	0.064971378	1	1	1	1	1	1	1	1	1
GO:0045185	maintenance of protein location	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.064971378	1	1	1	1	0.064971378	1	1	1	1	1	1	1	1	1
GO:0006048	UDP-N-acetylglucosamine biosynthetic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.064971378	1	1	1	1	0.064971378	1	1	1	1	1	1	1	1	1
GO:0046349	amino sugar biosynthetic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.064971378	1	1	1	1	0.064971378	1	1	1	1	1	1	1	1	1
GO:0050794	regulation of cellular process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.079434099	1	1	1	1	0.079434099	1	1	1	1	1	1	1	1	1
GO:0050789	regulation of biological process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.103808383	1	1	1	1	0.103808383	1	1	1	1	1	1	1	1	1
GO:0006465	signal peptide processing	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.105080481	1	1	1	1	0.105080481	1	1	1	1	1	1	1	1	1
GO:0051235	maintenance of location	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.105080481	1	1	1	1	0.105080481	1	1	1	1	1	1	1	1	1
GO:0019538	protein metabolic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.105080481	1	1	1	1	0.105080481	1	1	1	1	1	1	1	1	1
GO:0006040	amino sugar metabolic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.105080481	1	1	1	1	0.105080481	1	1	1	1	1	1	1	1	1
GO:0060285	cilium-dependent cell motility	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.115200941	1	1	1	1	0.115200941	1	1	1	1	1	1	1	1	1
GO:0001539	cilium or flagellum-dependent cell motility	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.115200941	1	1	1	1	0.115200941	1	1	1	1	1	1	1	1	1
GO:0009226	nucleotide-sugar biosynthetic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.127695402	1	1	1	1	0.127695402	1	1	1	1	1	1	1	1	1
GO:0065007	biological regulation	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.134735668	1	1	1	1	0.134735668	1	1	1	1	1	1	1	1	1
GO:0045860	positive regulation of protein kinase activity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.135832337	1	1	1	1	0.135832337	1	1	1	1	1	1	1	1	1
GO:0001934	positive regulation of protein phosphorylation	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.135832337	1	1	1	1	0.135832337	1	1	1	1	1	1	1	1	1
GO:0002221	pattern recognition receptor signaling pathway	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.135832337	1	1	1	1	0.135832337	1	1	1	1	1	1	1	1	1
GO:0002224	toll-like receptor signaling pathway	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.135832337	1	1	1	1	0.135832337	1	1	1	1	1	1	1	1	1
GO:0033674	positive regulation of kinase activity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.135920354	1	1	1	1	0.135920354	1	1	1	1	1	1	1	1	1
GO:0051674	localization of cell	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.135920354	1	1	1	1	0.135920354	1	1	1	1	1	1	1	1	1
GO:0042327	positive regulation of phosphorylation	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.135920354	1	1	1	1	0.135920354	1	1	1	1	1	1	1	1	1
GO:0048870	cell motility	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.135920354	1	1	1	1	0.135920354	1	1	1	1	1	1	1	1	1
GO:0006508	proteolysis	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.138367159	1	1	1	1	0.138367159	1	1	1	1	1	1	1	1	1
GO:0010562	positive regulation of phosphorus metabolic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.15012116	1	1	1	1	0.15012116	1	1	1	1	1	1	1	1	1
GO:0045937	positive regulation of phosphate metabolic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.15012116	1	1	1	1	0.15012116	1	1	1	1	1	1	1	1	1
GO:0051347	positive regulation of transferase activity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.169149854	1	1	1	1	0.169149854	1	1	1	1	1	1	1	1	1
GO:0031401	positive regulation of protein modification process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.176540841	1	1	1	1	0.176540841	1	1	1	1	1	1	1	1	1
GO:0016485	protein processing	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.1836086	1	1	1	1	0.1836086	1	1	1	1	1	1	1	1	1
GO:1901564	organonitrogen compound metabolic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.186723778	1	1	1	1	0.186723778	1	1	1	1	1	1	1	1	1
GO:0035869	ciliary transition zone	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.102691769	1	1	1	1	0.102691769	1	1	1	1	1	1	1	1	1
GO:0036038	MKS complex	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.102691769	1	1	1	1	0.102691769	1	1	1	1	1	1	1	1	1
GO:0031224	intrinsic component of membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.160467414	1	1	1	1	0.160467414	1	1	1	1	1	1	1	1	1
GO:0016021	integral component of membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.160467414	1	1	1	1	0.160467414	1	1	1	1	1	1	1	1	1
GO:0016020	membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.160467414	1	1	1	1	0.160467414	1	1	1	1	1	1	1	1	1
GO:0005787	signal peptidase complex	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.160467414	1	1	1	1	0.160467414	1	1	1	1	1	1	1	1	1
GO:0005929	cilium	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.160467414	1	1	1	1	0.160467414	1	1	1	1	1	1	1	1	1
GO:0120025	plasma membrane bounded cell projection	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.170316032	1	1	1	1	0.170316032	1	1	1	1	1	1	1	1	1
