term_id	term_name	Dm_F_wh_L	Dm_F_ov	Dp_F_ab	Dp_F_hd	Dp_M_ab	Dp_M_hd	Dm_F_wh_D	Dm_M_ts	Af_F_wh
GO:0018210	peptidyl-threonine modification	0	0	1	0	1	1	0	0	0
GO:0051726	regulation of cell cycle	0	0	1	0	0	0	0	0	0
GO:0051209	release of sequestered calcium ion into cytosol	0	0	1	0	0	0	0	0	0
GO:1901693	negative regulation of compound eye retinal cell apoptotic process	0	0	1	0	0	0	0	0	0
GO:0006542	glutamine biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0007343	egg activation	0	0	1	0	0	0	0	0	0
GO:0006521	regulation of cellular amino acid metabolic process	0	0	1	0	1	0	0	0	0
GO:0006865	amino acid transport	0	0	1	0	0	0	0	0	0
GO:1903580	positive regulation of ATP metabolic process	0	0	1	0	1	0	0	0	0
GO:0046834	lipid phosphorylation	0	0	1	0	0	0	0	0	0
GO:1902977	mitotic DNA replication preinitiation complex assembly	0	0	1	0	0	0	0	0	0
GO:0031938	obsolete regulation of chromatin silencing at telomere	0	0	1	0	0	0	0	0	0
GO:0048870	cell motility	0	0	1	0	0	0	0	0	0
GO:0060541	respiratory system development	0	0	1	0	1	0	1	0	0
GO:0036093	germ cell proliferation	0	0	1	0	1	0	0	0	0
GO:0006997	nucleus organization	0	0	1	0	0	0	0	0	0
GO:0006110	regulation of glycolytic process	0	0	1	0	1	0	0	0	0
GO:0009132	nucleoside diphosphate metabolic process	0	0	1	1	1	0	0	0	0
GO:0043519	regulation of myosin II filament organization	0	0	1	0	1	0	0	0	0
GO:0010564	regulation of cell cycle process	0	0	1	0	0	0	0	0	0
GO:0051438	regulation of ubiquitin-protein transferase activity	0	0	1	0	0	0	0	0	0
GO:0009234	menaquinone biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0045450	bicoid mRNA localization	0	0	1	0	0	0	0	0	0
GO:0032194	ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate	0	0	1	0	0	0	0	0	0
GO:0061525	hindgut development	0	0	1	0	0	0	0	0	0
GO:0009233	menaquinone metabolic process	0	0	1	0	0	0	0	0	0
GO:0051093	negative regulation of developmental process	0	0	1	0	0	0	0	0	0
GO:0051147	regulation of muscle cell differentiation	0	0	1	0	1	0	0	0	0
GO:0051647	nucleus localization	0	0	1	0	0	0	0	0	0
GO:0009197	pyrimidine deoxyribonucleoside diphosphate biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0046044	TMP metabolic process	0	0	1	0	0	0	0	0	0
GO:0046072	dTDP metabolic process	0	0	1	0	0	0	0	0	0
GO:0046113	nucleobase catabolic process	0	0	1	0	0	0	1	0	0
GO:0071376	cellular response to corticotropin-releasing hormone stimulus	0	0	1	0	0	0	0	0	0
GO:0006233	dTDP biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0009196	pyrimidine deoxyribonucleoside diphosphate metabolic process	0	0	1	0	0	0	0	0	0
GO:0098609	cell-cell adhesion	0	0	1	0	0	0	0	0	0
GO:0006230	TMP biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0006227	dUDP biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0060303	obsolete regulation of nucleosome density	0	0	1	0	0	0	0	0	0
GO:0009186	deoxyribonucleoside diphosphate metabolic process	0	0	1	0	0	0	0	0	0
GO:0046077	dUDP metabolic process	0	0	1	0	0	0	0	0	0
GO:0062237	protein localization to postsynapse	0	0	1	0	0	0	0	0	0
GO:0009189	deoxyribonucleoside diphosphate biosynthetic process	0	0	1	0	0	0	0	0	0
GO:1902946	protein localization to early endosome	0	0	1	0	0	0	0	0	0
GO:1902004	positive regulation of amyloid-beta formation	0	0	1	0	0	0	0	0	0
GO:0043435	response to corticotropin-releasing hormone	0	0	1	0	0	0	0	0	0
GO:1902003	regulation of amyloid-beta formation	0	0	1	0	0	0	0	0	0
GO:1902991	regulation of amyloid precursor protein catabolic process	0	0	1	0	0	0	0	0	0
GO:1902993	positive regulation of amyloid precursor protein catabolic process	0	0	1	0	0	0	0	0	0
GO:1903539	protein localization to postsynaptic membrane	0	0	1	0	0	0	0	0	0
GO:0035206	regulation of hemocyte proliferation	0	0	1	0	0	0	0	0	0
GO:0010883	regulation of lipid storage	0	0	1	0	1	0	0	0	0
GO:0042371	vitamin K biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0010884	positive regulation of lipid storage	0	0	1	0	1	0	0	0	0
GO:0000902	cell morphogenesis	0	0	1	0	0	0	0	0	0
GO:0006116	NADH oxidation	0	0	1	0	1	0	1	0	0
GO:0050804	modulation of chemical synaptic transmission	0	0	1	1	1	0	1	0	0
GO:0048666	neuron development	0	0	1	1	0	0	0	0	0
GO:0061387	regulation of extent of cell growth	0	0	1	0	0	0	0	0	0
GO:0030516	regulation of axon extension	0	0	1	0	0	0	0	0	0
GO:1902475	L-alpha-amino acid transmembrane transport	0	0	1	0	0	0	0	0	0
GO:0099177	regulation of trans-synaptic signaling	0	0	1	1	1	0	1	0	0
GO:0015807	L-amino acid transport	0	0	1	0	0	0	0	0	0
GO:0030308	negative regulation of cell growth	0	0	1	0	0	0	1	0	0
GO:0051491	positive regulation of filopodium assembly	0	0	1	0	1	0	0	0	0
GO:0010777	meiotic mismatch repair involved in reciprocal meiotic recombination	0	0	1	0	0	0	0	0	0
GO:0032506	cytokinetic process	0	0	1	0	0	0	0	0	0
GO:0009620	response to fungus	0	0	1	1	1	1	0	0	0
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	0	0	1	0	0	0	0	0	0
GO:0048731	system development	0	0	1	1	0	0	0	0	0
GO:0008335	female germline ring canal stabilization	0	0	1	0	1	0	0	0	0
GO:0001692	histamine metabolic process	0	0	1	0	0	0	0	0	0
GO:0052803	imidazole-containing compound metabolic process	0	0	1	0	0	0	0	0	0
GO:0051038	negative regulation of transcription involved in meiotic cell cycle	0	0	1	0	0	0	0	0	0
GO:0051347	positive regulation of transferase activity	0	0	1	0	0	1	0	0	0
GO:0044313	protein K6-linked deubiquitination	0	0	1	0	0	0	0	0	0
GO:0051283	negative regulation of sequestering of calcium ion	0	0	1	1	0	0	0	0	0
GO:0035871	protein K11-linked deubiquitination	0	0	1	0	0	0	0	0	0
GO:0031038	myosin II filament organization	0	0	1	0	1	0	0	0	0
GO:0044106	cellular amine metabolic process	0	0	1	0	1	1	1	0	0
GO:0002831	regulation of response to biotic stimulus	0	0	1	0	1	0	0	0	0
GO:0045926	negative regulation of growth	0	0	1	0	0	0	0	0	0
GO:1904580	regulation of intracellular mRNA localization	0	0	1	0	1	0	0	0	0
GO:0007277	pole cell development	0	0	1	0	0	0	0	0	0
GO:0006144	purine nucleobase metabolic process	0	0	1	1	0	1	0	0	0
GO:0031109	microtubule polymerization or depolymerization	0	0	1	0	0	0	0	0	0
GO:0005992	trehalose biosynthetic process	0	0	1	1	1	1	1	0	0
GO:0048585	negative regulation of response to stimulus	0	0	1	0	0	0	0	0	0
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	0	0	1	0	0	0	0	0	0
GO:0038034	signal transduction in absence of ligand	0	0	1	0	0	0	0	0	0
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	0	0	1	0	0	0	0	0	0
GO:0035214	eye-antennal disc development	0	0	1	0	0	0	0	0	0
GO:0035336	long-chain fatty-acyl-CoA metabolic process	0	0	1	0	1	1	1	1	0
GO:0046688	response to copper ion	0	0	1	0	0	0	0	0	0
GO:0009308	amine metabolic process	0	0	1	0	1	1	1	0	0
GO:0090251	protein localization involved in establishment of planar polarity	0	0	1	0	0	0	0	0	0
GO:0015804	neutral amino acid transport	0	0	1	0	0	0	0	0	0
GO:0033206	meiotic cytokinesis	0	0	1	0	0	0	0	0	0
GO:0048619	embryonic hindgut morphogenesis	0	0	1	0	0	0	0	0	0
GO:0008016	regulation of heart contraction	0	0	1	0	1	0	0	0	0
GO:0006607	NLS-bearing protein import into nucleus	0	0	1	0	0	0	0	0	0
GO:0030336	negative regulation of cell migration	0	0	1	0	0	0	0	0	0
GO:1901185	negative regulation of ERBB signaling pathway	0	0	1	0	0	0	0	0	0
GO:0051418	microtubule nucleation by microtubule organizing center	0	0	1	1	0	0	0	0	0
GO:0099638	endosome to plasma membrane protein transport	0	0	1	0	0	0	0	0	0
GO:0044550	secondary metabolite biosynthetic process	0	0	1	1	1	1	0	0	0
GO:0045104	intermediate filament cytoskeleton organization	0	0	1	0	1	0	0	0	0
GO:0031347	regulation of defense response	0	0	1	0	1	0	0	0	0
GO:0061031	endodermal digestive tract morphogenesis	0	0	1	0	1	0	0	0	0
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	0	0	1	0	0	0	0	0	0
GO:0032504	multicellular organism reproduction	0	0	1	0	1	1	0	0	0
GO:0007346	regulation of mitotic cell cycle	0	0	1	0	0	0	0	0	0
GO:2000146	negative regulation of cell motility	0	0	1	0	0	0	0	0	0
GO:0045103	intermediate filament-based process	0	0	1	0	1	0	0	0	0
GO:1903522	regulation of blood circulation	0	0	1	0	1	0	0	0	0
GO:0032233	positive regulation of actin filament bundle assembly	0	0	1	0	1	0	0	0	0
GO:0007300	ovarian nurse cell to oocyte transport	0	0	1	0	0	0	0	0	0
GO:0072375	medium-term memory	0	0	1	1	0	0	0	0	0
GO:0036010	protein localization to endosome	0	0	1	0	0	0	0	0	0
GO:0046777	protein autophosphorylation	0	0	1	0	1	0	0	0	0
GO:0045213	neurotransmitter receptor metabolic process	0	0	1	0	0	0	0	0	0
GO:0098711	iron ion import across plasma membrane	0	0	1	0	0	0	0	0	0
GO:0042811	pheromone biosynthetic process	0	0	1	1	0	1	0	0	0
GO:0048789	cytoskeletal matrix organization at active zone	0	0	1	0	0	0	0	0	0
GO:0007111	meiosis II cytokinesis	0	0	1	0	0	0	0	0	0
GO:0008652	cellular amino acid biosynthetic process	0	0	1	1	1	1	1	0	0
GO:1990461	detoxification of iron ion	0	0	1	0	0	0	0	0	0
GO:0042592	homeostatic process	0	0	1	1	1	0	0	0	0
GO:0050776	regulation of immune response	0	0	1	0	0	0	0	0	0
GO:0071678	olfactory bulb axon guidance	0	0	1	0	0	0	0	0	0
GO:0051282	regulation of sequestering of calcium ion	0	0	1	1	1	0	0	0	0
GO:0007591	molting cycle, chitin-based cuticle	0	0	1	0	0	0	0	0	0
GO:1905954	positive regulation of lipid localization	0	0	1	1	1	1	0	0	0
GO:0060291	long-term synaptic potentiation	0	0	1	0	0	0	0	0	0
GO:0040003	chitin-based cuticle development	0	0	1	0	0	0	1	0	0
GO:0099509	regulation of presynaptic cytosolic calcium ion concentration	0	0	1	0	0	0	0	0	0
GO:0006583	melanin biosynthetic process from tyrosine	0	0	1	1	0	1	0	0	0
GO:0048513	animal organ development	0	0	1	1	0	0	0	0	0
GO:0009794	regulation of mitotic cell cycle, embryonic	0	0	1	0	0	0	0	0	0
GO:0001775	cell activation	0	0	1	0	0	0	0	0	0
GO:0042303	molting cycle	0	0	1	0	0	0	0	0	0
GO:0035282	segmentation	0	0	1	0	0	0	0	0	0
GO:0070593	dendrite self-avoidance	0	0	1	0	0	0	0	0	0
GO:0035435	phosphate ion transmembrane transport	0	0	1	0	1	0	0	0	0
GO:0061339	establishment or maintenance of monopolar cell polarity	0	0	1	0	0	0	0	0	0
GO:0072347	response to anesthetic	0	0	1	0	0	0	1	0	0
GO:0061162	establishment of monopolar cell polarity	0	0	1	0	0	0	0	0	0
GO:0030865	cortical cytoskeleton organization	0	0	1	0	0	0	0	0	0
GO:0110107	regulation of imaginal disc-derived wing vein specification	0	0	1	0	0	0	0	0	0
GO:0010648	negative regulation of cell communication	0	0	1	0	0	0	0	0	0
GO:0023057	negative regulation of signaling	0	0	1	0	0	0	0	0	0
GO:1901995	positive regulation of meiotic cell cycle phase transition	0	0	1	0	0	0	0	0	0
GO:0110030	regulation of G2/MI transition of meiotic cell cycle	0	0	1	0	0	0	0	0	0
GO:0110032	positive regulation of G2/MI transition of meiotic cell cycle	0	0	1	0	0	0	0	0	0
GO:0006289	nucleotide-excision repair	0	0	1	0	0	0	0	0	0
GO:0051078	meiotic nuclear membrane disassembly	0	0	1	0	0	0	0	0	0
GO:0046661	male sex differentiation	0	0	1	0	0	0	0	0	0
GO:0051081	nuclear membrane disassembly	0	0	1	0	0	0	0	0	0
GO:0038066	p38MAPK cascade	0	0	1	0	0	0	0	0	0
GO:0006817	phosphate ion transport	0	0	1	0	1	0	0	0	0
GO:0035234	ectopic germ cell programmed cell death	0	0	1	0	0	0	0	0	0
GO:0061059	positive regulation of peptidoglycan recognition protein signaling pathway	0	0	1	0	1	0	0	0	0
GO:2000027	regulation of animal organ morphogenesis	0	0	1	0	0	0	0	0	0
GO:0044837	actomyosin contractile ring organization	0	0	1	0	0	0	0	0	0
GO:0007414	axonal defasciculation	0	0	1	0	0	0	0	0	0
GO:0016137	glycoside metabolic process	0	0	1	0	1	1	0	0	0
GO:0048640	negative regulation of developmental growth	0	0	1	0	0	0	1	0	0
GO:0045739	positive regulation of DNA repair	0	0	1	0	0	0	0	0	0
GO:0016139	glycoside catabolic process	0	0	1	0	1	1	0	0	0
GO:0071697	ectodermal placode morphogenesis	0	0	1	0	0	0	0	0	0
GO:0071696	ectodermal placode development	0	0	1	0	0	0	0	0	0
GO:0033567	DNA replication, Okazaki fragment processing	0	0	1	0	0	0	0	0	0
GO:0006734	NADH metabolic process	0	0	1	0	1	1	0	0	0
GO:0050931	pigment cell differentiation	0	0	1	0	0	0	0	0	0
GO:0046351	disaccharide biosynthetic process	0	0	1	1	0	1	1	0	0
GO:0001744	insect visual primordium formation	0	0	1	0	0	0	0	0	0
GO:0035172	hemocyte proliferation	0	0	1	0	0	0	0	0	0
GO:0019915	lipid storage	0	0	1	0	1	1	0	0	0
GO:0051208	sequestering of calcium ion	0	0	1	1	1	0	0	0	0
GO:0060788	ectodermal placode formation	0	0	1	0	0	0	0	0	0
GO:1905039	carboxylic acid transmembrane transport	0	0	1	0	0	0	0	0	0
GO:1903825	organic acid transmembrane transport	0	0	1	0	0	0	0	0	0
GO:0051241	negative regulation of multicellular organismal process	0	0	1	0	0	0	0	0	0
GO:0006790	sulfur compound metabolic process	0	0	1	1	0	1	0	0	0
GO:0035330	regulation of hippo signaling	0	0	1	0	1	0	0	0	0
GO:0035038	female pronucleus assembly	0	0	1	0	0	0	0	0	0
GO:0120034	positive regulation of plasma membrane bounded cell projection assembly	0	0	1	0	1	0	0	0	0
GO:0120036	plasma membrane bounded cell projection organization	0	0	1	0	0	0	0	0	0
GO:2000241	regulation of reproductive process	0	0	1	0	1	0	0	0	0
GO:0038083	peptidyl-tyrosine autophosphorylation	0	0	1	0	0	0	0	0	0
GO:1990010	compound eye retinal cell apoptotic process	0	0	1	0	0	0	0	0	0
GO:1901692	regulation of compound eye retinal cell apoptotic process	0	0	1	0	0	0	0	0	0
GO:1990009	retinal cell apoptotic process	0	0	1	0	0	0	0	0	0
GO:0048066	developmental pigmentation	0	0	1	0	0	1	0	0	0
GO:1902969	mitotic DNA replication	0	0	1	0	0	0	0	0	0
GO:0035146	tube fusion	0	0	1	0	0	0	0	0	0
GO:2000242	negative regulation of reproductive process	0	0	1	0	1	0	0	0	0
GO:0035147	branch fusion, open tracheal system	0	0	1	0	0	0	0	0	0
GO:0006298	mismatch repair	0	0	1	0	0	0	0	0	1
GO:0097720	calcineurin-mediated signaling	0	0	1	0	0	0	0	0	0
GO:0010721	negative regulation of cell development	0	0	1	0	0	0	0	0	0
GO:0045773	positive regulation of axon extension	0	0	1	0	0	0	0	0	0
GO:0009952	anterior/posterior pattern specification	0	0	1	0	0	0	0	0	0
GO:0016480	negative regulation of transcription by RNA polymerase III	0	0	1	0	0	0	0	0	0
GO:0016318	ommatidial rotation	0	0	1	0	0	0	0	0	0
GO:0044057	regulation of system process	0	0	1	0	1	0	0	0	0
GO:2001236	regulation of extrinsic apoptotic signaling pathway	0	0	1	0	0	0	0	0	0
GO:0098754	detoxification	0	0	1	1	0	1	1	0	0
GO:0042362	fat-soluble vitamin biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	0	0	1	0	0	0	0	0	0
GO:0046075	dTTP metabolic process	0	0	1	0	0	0	0	0	0
GO:0009212	pyrimidine deoxyribonucleoside triphosphate biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0030388	fructose 1,6-bisphosphate metabolic process	0	0	1	0	1	0	0	0	0
GO:0035418	protein localization to synapse	0	0	1	0	0	0	0	0	0
GO:0006096	glycolytic process	0	0	1	1	1	0	0	0	0
GO:0045596	negative regulation of cell differentiation	0	0	1	0	0	0	0	0	0
GO:1902103	negative regulation of metaphase/anaphase transition of meiotic cell cycle	0	0	1	0	0	0	0	0	0
GO:0110123	regulation of myotube cell migration	0	0	1	0	0	0	0	0	0
GO:0110125	negative regulation of myotube cell migration	0	0	1	0	0	0	0	0	0
GO:0120032	regulation of plasma membrane bounded cell projection assembly	0	0	1	0	1	0	0	0	0
GO:0042373	vitamin K metabolic process	0	0	1	0	0	0	0	0	0
GO:0042628	mating plug formation	0	0	1	1	1	1	0	0	0
GO:1902102	regulation of metaphase/anaphase transition of meiotic cell cycle	0	0	1	0	0	0	0	0	0
GO:0042938	dipeptide transport	0	0	1	0	0	0	0	0	0
GO:0035329	hippo signaling	0	0	1	0	1	0	0	0	0
GO:1901994	negative regulation of meiotic cell cycle phase transition	0	0	1	0	0	0	0	0	0
GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	0	0	1	0	0	0	0	0	0
GO:0038065	collagen-activated signaling pathway	0	0	1	0	0	0	0	0	0
GO:0042810	pheromone metabolic process	0	0	1	1	0	1	1	0	0
GO:0044785	metaphase/anaphase transition of meiotic cell cycle	0	0	1	0	0	0	0	0	0
GO:1905132	regulation of meiotic chromosome separation	0	0	1	0	0	0	0	0	0
GO:0043622	cortical microtubule organization	0	0	1	0	1	0	0	0	0
GO:1905133	negative regulation of meiotic chromosome separation	0	0	1	0	0	0	0	0	0
GO:1901987	regulation of cell cycle phase transition	0	0	1	0	0	0	0	0	0
GO:0042051	compound eye photoreceptor development	0	0	1	1	0	0	0	0	0
GO:0006072	glycerol-3-phosphate metabolic process	0	0	1	1	1	0	0	0	0
GO:0018108	peptidyl-tyrosine phosphorylation	0	0	1	0	1	0	0	0	0
GO:0035442	dipeptide transmembrane transport	0	0	1	0	0	0	0	0	0
GO:0006235	dTTP biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0006165	nucleoside diphosphate phosphorylation	0	0	1	1	1	0	0	0	0
GO:0080134	regulation of response to stress	0	0	1	0	0	0	0	0	0
GO:0085029	extracellular matrix assembly	0	0	1	0	0	0	1	1	0
GO:0090066	regulation of anatomical structure size	0	0	1	0	0	1	1	0	0
GO:0031110	regulation of microtubule polymerization or depolymerization	0	0	1	0	0	0	0	0	0
GO:0071880	adenylate cyclase-activating adrenergic receptor signaling pathway	0	0	1	0	0	0	0	0	0
GO:0071875	adrenergic receptor signaling pathway	0	0	1	0	0	0	0	0	0
GO:0071805	potassium ion transmembrane transport	0	0	1	0	0	0	1	0	0
GO:0097577	sequestering of iron ion	0	0	1	0	0	0	0	0	0
GO:0007494	midgut development	0	0	1	0	0	0	0	0	0
GO:0070782	phosphatidylserine exposure on apoptotic cell surface	0	0	1	0	0	0	0	0	0
GO:0048878	chemical homeostasis	0	0	1	1	1	1	0	0	0
GO:0065008	regulation of biological quality	0	0	1	1	1	0	0	0	0
GO:0007523	larval visceral muscle development	0	0	1	0	1	0	0	0	0
GO:0007389	pattern specification process	0	0	1	0	0	0	0	0	0
GO:0097553	calcium ion transmembrane import into cytosol	0	0	1	0	0	0	0	0	0
GO:0052646	alditol phosphate metabolic process	0	0	1	1	1	0	0	0	0
GO:0018212	peptidyl-tyrosine modification	0	0	1	0	1	0	0	0	0
GO:0007315	pole plasm assembly	0	0	1	0	0	0	0	0	0
GO:0006880	intracellular sequestering of iron ion	0	0	1	0	0	0	0	0	0
GO:0060491	regulation of cell projection assembly	0	0	1	0	1	0	0	0	0
GO:0006757	ATP generation from ADP	0	0	1	1	1	0	0	0	0
GO:0051225	spindle assembly	0	0	1	0	0	0	0	0	0
GO:0019184	nonribosomal peptide biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0007626	locomotory behavior	0	0	1	0	1	0	0	0	0
GO:0061817	endoplasmic reticulum-plasma membrane tethering	0	0	1	0	0	0	0	0	0
GO:0048621	post-embryonic digestive tract morphogenesis	0	0	1	0	0	0	0	0	0
GO:0030030	cell projection organization	0	0	1	0	0	0	0	0	0
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	0	0	1	0	0	0	0	0	0
GO:0048790	maintenance of presynaptic active zone structure	0	0	1	0	0	0	0	0	0
GO:0006813	potassium ion transport	0	0	1	0	0	0	1	0	0
GO:0046939	nucleotide phosphorylation	0	0	1	1	1	0	0	0	0
GO:0010951	negative regulation of endopeptidase activity	0	0	1	0	0	1	0	0	0
GO:0006101	citrate metabolic process	0	0	1	0	1	0	0	0	0
GO:0010466	negative regulation of peptidase activity	0	0	1	0	0	1	0	0	0
GO:0090328	regulation of olfactory learning	0	0	1	0	0	0	0	0	0
GO:0030860	regulation of polarized epithelial cell differentiation	0	0	1	0	0	0	0	0	0
GO:0042462	eye photoreceptor cell development	0	0	1	1	0	0	0	0	0
GO:0033238	regulation of cellular amine metabolic process	0	0	1	0	1	0	0	0	0
GO:1903578	regulation of ATP metabolic process	0	0	1	0	1	0	0	0	0
GO:1900544	positive regulation of purine nucleotide metabolic process	0	0	1	0	1	0	0	0	0
GO:0007507	heart development	0	0	1	0	1	0	0	0	0
GO:0044087	regulation of cellular component biogenesis	0	0	1	0	0	0	0	0	0
GO:0014033	neural crest cell differentiation	0	0	1	0	0	0	0	0	0
GO:0001755	neural crest cell migration	0	0	1	0	0	0	0	0	0
GO:0090497	mesenchymal cell migration	0	0	1	0	0	0	0	0	0
GO:0016200	synaptic target attraction	0	0	1	0	0	0	0	0	0
GO:0014032	neural crest cell development	0	0	1	0	0	0	0	0	0
GO:0048600	oocyte fate commitment	0	0	1	0	0	0	0	0	0
GO:0030954	astral microtubule nucleation	0	0	1	1	0	0	0	0	0
GO:0006538	glutamate catabolic process	0	0	1	0	0	0	0	0	0
GO:0072359	circulatory system development	0	0	1	0	1	0	0	0	0
GO:0046031	ADP metabolic process	0	0	1	1	1	0	0	0	0
GO:0061060	negative regulation of peptidoglycan recognition protein signaling pathway	0	0	1	0	0	0	0	0	0
GO:0046394	carboxylic acid biosynthetic process	0	0	1	1	1	1	1	0	0
GO:0051307	meiotic chromosome separation	0	0	1	0	0	0	0	0	0
GO:1905952	regulation of lipid localization	0	0	1	1	1	1	0	0	0
GO:0000278	mitotic cell cycle	0	0	1	0	0	0	0	0	0
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	0	0	1	1	1	0	0	0	0
GO:0022612	gland morphogenesis	0	0	1	0	0	0	0	0	0
GO:0060031	mediolateral intercalation	0	0	1	0	0	0	0	0	0
GO:0010623	programmed cell death involved in cell development	0	0	1	0	0	0	0	0	0
GO:0016053	organic acid biosynthetic process	0	0	1	1	1	1	1	0	0
GO:0007309	oocyte axis specification	0	0	1	0	0	0	0	0	0
GO:1900074	negative regulation of neuromuscular synaptic transmission	0	0	1	0	0	0	0	0	0
GO:0007260	tyrosine phosphorylation of STAT protein	0	0	1	0	0	0	0	0	0
GO:0007435	salivary gland morphogenesis	0	0	1	0	0	0	0	0	0
GO:0010646	regulation of cell communication	0	0	1	1	1	0	0	0	0
GO:0007110	meiosis I cytokinesis	0	0	1	0	0	0	0	0	0
GO:0023051	regulation of signaling	0	0	1	1	1	0	0	0	0
GO:0006282	regulation of DNA repair	0	0	1	0	0	0	0	0	0
GO:0043473	pigmentation	0	0	1	0	0	1	0	0	0
GO:0030725	germline ring canal formation	0	0	1	0	0	0	0	0	0
GO:0042327	positive regulation of phosphorylation	0	0	1	0	0	1	0	0	0
GO:0009112	nucleobase metabolic process	0	0	1	1	0	1	1	0	0
GO:0016204	determination of muscle attachment site	0	0	1	0	0	0	0	0	0
GO:0022600	digestive system process	0	0	1	0	0	0	0	0	0
GO:1900425	negative regulation of defense response to bacterium	0	0	1	0	0	0	0	0	0
GO:0008344	adult locomotory behavior	0	0	1	0	1	0	0	0	0
GO:0035556	intracellular signal transduction	0	0	1	0	0	0	0	0	0
GO:0045448	mitotic cell cycle, embryonic	0	0	1	0	0	0	0	0	0
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	0	0	1	0	0	0	0	0	0
GO:1901184	regulation of ERBB signaling pathway	0	0	1	0	0	0	0	0	0
GO:0045981	positive regulation of nucleotide metabolic process	0	0	1	0	1	0	0	0	0
GO:0007615	anesthesia-resistant memory	0	0	1	0	0	0	0	0	0
GO:0099558	maintenance of synapse structure	0	0	1	0	0	0	0	0	0
GO:0045005	DNA-templated DNA replication maintenance of fidelity	0	0	1	0	0	0	0	0	0
GO:0035337	fatty-acyl-CoA metabolic process	0	0	1	0	0	1	1	1	0
GO:0045950	negative regulation of mitotic recombination	0	0	1	0	0	0	0	0	0
GO:0060025	regulation of synaptic activity	0	0	1	0	1	0	0	0	0
GO:0042480	negative regulation of eye photoreceptor cell development	0	0	1	0	0	0	0	0	0
GO:0045316	negative regulation of compound eye photoreceptor development	0	0	1	0	0	0	0	0	0
GO:0097164	ammonium ion metabolic process	0	0	1	0	0	0	0	0	0
GO:0051489	regulation of filopodium assembly	0	0	1	0	1	0	0	0	0
GO:0043604	amide biosynthetic process	0	0	0	1	0	0	0	0	0
GO:1901566	organonitrogen compound biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0006412	translation	0	0	0	1	0	0	0	0	0
GO:0043043	peptide biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0043603	cellular amide metabolic process	0	0	0	1	0	0	0	0	0
GO:0006518	peptide metabolic process	0	0	0	1	0	0	0	0	0
GO:0034645	cellular macromolecule biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0009069	serine family amino acid metabolic process	0	0	0	1	0	1	0	0	0
GO:0006631	fatty acid metabolic process	0	0	0	1	1	1	1	0	0
GO:0035999	tetrahydrofolate interconversion	0	0	0	1	0	1	0	0	0
GO:0007601	visual perception	0	0	0	1	0	0	0	0	1
GO:0050953	sensory perception of light stimulus	0	0	0	1	0	0	0	0	1
GO:0042052	rhabdomere development	0	0	0	1	0	0	0	0	0
GO:1990146	protein localization to rhabdomere	0	0	0	1	0	0	0	0	0
GO:0009071	serine family amino acid catabolic process	0	0	0	1	0	1	0	0	0
GO:1901564	organonitrogen compound metabolic process	0	0	0	1	0	1	0	1	0
GO:0006189	'de novo' IMP biosynthetic process	0	0	0	1	0	1	0	0	0
GO:0046530	photoreceptor cell differentiation	0	0	0	1	0	0	0	0	0
GO:0042461	photoreceptor cell development	0	0	0	1	0	0	0	0	0
GO:0006188	IMP biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0046653	tetrahydrofolate metabolic process	0	0	0	1	0	1	0	0	0
GO:0072521	purine-containing compound metabolic process	0	0	0	1	1	1	0	0	0
GO:0046040	IMP metabolic process	0	0	0	1	0	0	0	0	0
GO:0044283	small molecule biosynthetic process	0	0	0	1	1	1	1	0	0
GO:0006635	fatty acid beta-oxidation	0	0	0	1	0	1	0	0	1
GO:0044255	cellular lipid metabolic process	0	0	0	1	1	1	1	0	0
GO:0001745	compound eye morphogenesis	0	0	0	1	0	0	0	0	0
GO:0009126	purine nucleoside monophosphate metabolic process	0	0	0	1	0	0	0	0	0
GO:0009167	purine ribonucleoside monophosphate metabolic process	0	0	0	1	0	0	0	0	0
