term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car_down	Car_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car_down_adj_pvalue	Car_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue
GO:0007603	phototransduction, visible light	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.000762931653774653	1	1	1	1	1	1	1	1	1
GO:0003008	system process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.001009823141437743	1	1	1	1	1	1	1	1	1
GO:0007186	G protein-coupled receptor signaling pathway	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0019431878854548562	1	1	1	1	1	1	1	1	1
GO:0007165	signal transduction	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.005001538760338869	1	1	1	1	1	1	1	1	1
GO:0043153	entrainment of circadian clock by photoperiod	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.005619469127215683	1	1	1	1	1	1	1	1	1
GO:0009648	photoperiodism	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.006438157914628672	1	1	1	1	1	1	1	1	1
GO:0007605	sensory perception of sound	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.007018097181281372	1	1	1	1	1	1	1	1	1
GO:0016059	deactivation of rhodopsin mediated signaling	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.010551285572264297	1	1	1	1	1	1	1	1	1
GO:0022400	regulation of rhodopsin mediated signaling pathway	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.011535582961008704	1	1	1	1	1	1	1	1	1
GO:0023052	signaling	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.012610680442676039	1	1	1	1	1	1	1	1	1
GO:0009649	entrainment of circadian clock	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.014593250091100006	1	1	1	1	1	1	1	1	1
GO:0007154	cell communication	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.014593250091100006	1	1	1	1	1	1	1	1	1
GO:0016056	rhodopsin mediated signaling pathway	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.01711163600844077	1	1	1	1	1	1	1	1	1
GO:0008277	regulation of G protein-coupled receptor signaling pathway	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.026614550929987133	1	1	1	1	1	1	1	1	1
GO:0038056	negative regulation of BMP signaling pathway by negative regulation of BMP secretion	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.030875497302968857	1	1	1	1	1	1	1	1	1
GO:0051716	cellular response to stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.030875497302968857	1	1	1	1	1	1	1	1	1
GO:0016038	absorption of visible light	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.030875497302968857	1	1	1	1	1	1	1	1	1
GO:0016039	absorption of UV light	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.030875497302968857	1	1	1	1	1	1	1	1	1
GO:2001285	negative regulation of BMP secretion	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.030875497302968857	1	1	1	1	1	1	1	1	1
GO:0035318	imaginal disc-derived wing hair outgrowth	GO:BP	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0.030875497302968857	0.14423372629418985	1	1	1	1	1	1	1	1
GO:0031532	actin cytoskeleton reorganization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.030875497302968857	1	1	1	1	1	1	1	1	1
GO:0009266	response to temperature stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.03311318934944605	1	1	1	1	1	1	1	1	1
GO:0009605	response to external stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.045682142231100314	1	1	1	1	1	1	1	1	1
GO:0009966	regulation of signal transduction	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04661061417068428	1	1	1	1	1	1	1	1	1
GO:0046847	filopodium assembly	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04661061417068428	1	1	1	1	1	1	1	1	1
GO:2001284	regulation of BMP secretion	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04798341560067359	1	1	1	1	1	1	1	1	1
GO:0038055	BMP secretion	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04798341560067359	1	1	1	1	1	1	1	1	1
GO:0009588	UV-A, blue light phototransduction	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04798341560067359	1	1	1	1	1	1	1	1	1
GO:0019852	L-ascorbic acid metabolic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04798341560067359	1	1	1	1	1	1	1	1	1
GO:0071454	cellular response to anoxia	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04798341560067359	1	1	1	1	1	1	1	1	1
GO:0046606	negative regulation of centrosome cycle	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04798341560067359	1	1	1	1	1	1	1	1	1
GO:0010826	negative regulation of centrosome duplication	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04798341560067359	1	1	1	1	1	1	1	1	1
GO:0019853	L-ascorbic acid biosynthetic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04798341560067359	1	1	1	1	1	1	1	1	1
GO:0045200	establishment of neuroblast polarity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04798341560067359	1	1	1	1	1	1	1	1	1
GO:2000251	positive regulation of actin cytoskeleton reorganization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04798341560067359	1	1	1	1	1	1	1	1	1
GO:0042330	taxis	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.05226876481436906	1	1	1	1	1	1	1	1	1
GO:0019722	calcium-mediated signaling	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.05260668408897855	1	1	1	1	1	1	1	1	1
GO:0051493	regulation of cytoskeleton organization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.05800096214065052	1	1	1	1	1	1	1	1	1
GO:0032488	Cdc42 protein signal transduction	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.06662018451557972	1	1	1	1	1	1	1	1	1
GO:0060158	phospholipase C-activating dopamine receptor signaling pathway	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.06662018451557972	1	1	1	1	1	1	1	1	1
GO:0120031	plasma membrane bounded cell projection assembly	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07340575307227977	1	1	1	1	1	1	1	1	1
GO:0023051	regulation of signaling	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07612450622532095	1	1	1	1	1	1	1	1	1
GO:0010646	regulation of cell communication	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07612450622532095	1	1	1	1	1	1	1	1	1
GO:0051601	exocyst localization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08046075405127713	1	1	1	1	1	1	1	1	1
GO:0071244	cellular response to carbon dioxide	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08046075405127713	1	1	1	1	1	1	1	1	1
GO:0030031	cell projection assembly	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08046075405127713	1	1	1	1	1	1	1	1	1
GO:2000249	regulation of actin cytoskeleton reorganization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08046075405127713	1	1	1	1	1	1	1	1	1
GO:0009967	positive regulation of signal transduction	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08316819737683986	1	1	1	1	1	1	1	1	1
GO:0007311	maternal specification of dorsal/ventral axis, oocyte, germ-line encoded	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08910500398591086	1	1	1	1	1	1	1	1	1
GO:0007589	body fluid secretion	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08910500398591086	1	1	1	1	1	1	1	1	1
GO:0007604	phototransduction, UV	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08910500398591086	1	1	1	1	1	1	1	1	1
GO:0008064	regulation of actin polymerization or depolymerization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08910500398591086	1	1	1	1	1	1	1	1	1
GO:0051764	actin crosslink formation	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08910500398591086	1	1	1	1	1	1	1	1	1
GO:0030832	regulation of actin filament length	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08910500398591086	1	1	1	1	1	1	1	1	1
GO:0050709	negative regulation of protein secretion	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08910500398591086	1	1	1	1	1	1	1	1	1
GO:0048583	regulation of response to stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08910500398591086	1	1	1	1	1	1	1	1	1
GO:0016060	metarhodopsin inactivation	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08910500398591086	1	1	1	1	1	1	1	1	1
GO:0030833	regulation of actin filament polymerization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08910500398591086	1	1	1	1	1	1	1	1	1
GO:0030041	actin filament polymerization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09186332049143868	1	1	1	1	1	1	1	1	1
GO:0006047	UDP-N-acetylglucosamine metabolic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09411296692719805	1	1	1	1	1	1	1	1	1
GO:0009589	detection of UV	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09411296692719805	1	1	1	1	1	1	1	1	1
GO:0034059	response to anoxia	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09411296692719805	1	1	1	1	1	1	1	1	1
GO:0023056	positive regulation of signaling	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09411296692719805	1	1	1	1	1	1	1	1	1
GO:0010037	response to carbon dioxide	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09411296692719805	1	1	1	1	1	1	1	1	1
GO:0006828	manganese ion transport	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09411296692719805	1	1	1	1	1	1	1	1	1
GO:0010647	positive regulation of cell communication	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09411296692719805	1	1	1	1	1	1	1	1	1
GO:0007274	neuromuscular synaptic transmission	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09411296692719805	1	1	1	1	1	1	1	1	1
GO:0006048	UDP-N-acetylglucosamine biosynthetic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09411296692719805	1	1	1	1	1	1	1	1	1
GO:0032271	regulation of protein polymerization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09479148536781211	1	1	1	1	1	1	1	1	1
GO:0008154	actin polymerization or depolymerization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09709423832532124	1	1	1	1	1	1	1	1	1
GO:0042364	water-soluble vitamin biosynthetic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09750702993166653	1	1	1	1	1	1	1	1	1
GO:0097206	nephrocyte filtration	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09750702993166653	1	1	1	1	1	1	1	1	1
GO:0050908	detection of light stimulus involved in visual perception	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09750702993166653	1	1	1	1	1	1	1	1	1
GO:0046903	secretion	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09750702993166653	1	1	1	1	1	1	1	1	1
GO:0046673	negative regulation of compound eye retinal cell programmed cell death	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09750702993166653	1	1	1	1	1	1	1	1	1
GO:0046671	negative regulation of retinal cell programmed cell death	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09750702993166653	1	1	1	1	1	1	1	1	1
GO:0006465	signal peptide processing	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09750702993166653	1	1	1	1	1	1	1	1	1
GO:0110053	regulation of actin filament organization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09750702993166653	1	1	1	1	1	1	1	1	1
GO:0097205	renal filtration	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09750702993166653	1	1	1	1	1	1	1	1	1
GO:0042752	regulation of circadian rhythm	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10012918280181729	1	1	1	1	1	1	1	1	1
GO:1903530	regulation of secretion by cell	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10762637271291055	1	1	1	1	1	1	1	1	1
GO:0046605	regulation of centrosome cycle	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10762637271291055	1	1	1	1	1	1	1	1	1
GO:0010824	regulation of centrosome duplication	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10762637271291055	1	1	1	1	1	1	1	1	1
GO:0007166	cell surface receptor signaling pathway	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11208341581917837	1	1	1	1	1	1	1	1	1
GO:0051046	regulation of secretion	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11208341581917837	1	1	1	1	1	1	1	1	1
GO:0016485	protein processing	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11208341581917837	1	1	1	1	1	1	1	1	1
GO:0043085	positive regulation of catalytic activity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11208341581917837	1	1	1	1	1	1	1	1	1
GO:0009110	vitamin biosynthetic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11404097165377512	1	1	1	1	1	1	1	1	1
GO:0010592	positive regulation of lamellipodium assembly	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11404097165377512	1	1	1	1	1	1	1	1	1
GO:0048584	positive regulation of response to stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11404097165377512	1	1	1	1	1	1	1	1	1
GO:0007267	cell-cell signaling	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11526789652524212	1	1	1	1	1	1	1	1	1
GO:0050962	detection of light stimulus involved in sensory perception	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12296429689353613	1	1	1	1	1	1	1	1	1
GO:0046349	amino sugar biosynthetic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12296429689353613	1	1	1	1	1	1	1	1	1
GO:1902745	positive regulation of lamellipodium organization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13246947745294196	1	1	1	1	1	1	1	1	1
GO:0051258	protein polymerization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13246947745294196	1	1	1	1	1	1	1	1	1
GO:0034629	cellular protein-containing complex localization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13246947745294196	1	1	1	1	1	1	1	1	1
GO:0051224	negative regulation of protein transport	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1371621074532549	1	1	1	1	1	1	1	1	1
GO:0032956	regulation of actin cytoskeleton organization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1371621074532549	1	1	1	1	1	1	1	1	1
GO:1904950	negative regulation of establishment of protein localization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1371621074532549	1	1	1	1	1	1	1	1	1
GO:0002251	organ or tissue specific immune response	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1371621074532549	1	1	1	1	1	1	1	1	1
GO:0007212	dopamine receptor signaling pathway	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1371621074532549	1	1	1	1	1	1	1	1	1
GO:0002385	mucosal immune response	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1371621074532549	1	1	1	1	1	1	1	1	1
GO:0032970	regulation of actin filament-based process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13783361538931993	1	1	1	1	1	1	1	1	1
GO:1902903	regulation of supramolecular fiber organization	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13890962596654477	1	1	1	1	1	1	1	1	1
GO:0050896	response to stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13890962596654477	1	1	1	1	1	1	1	1	1
GO:0050975	sensory perception of touch	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13890962596654477	1	1	1	1	1	1	1	1	1
GO:0046364	monosaccharide biosynthetic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13890962596654477	1	1	1	1	1	1	1	1	1
GO:0006767	water-soluble vitamin metabolic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13890962596654477	1	1	1	1	1	1	1	1	1
GO:0045196	establishment or maintenance of neuroblast polarity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13890962596654477	1	1	1	1	1	1	1	1	1
GO:0043254	regulation of protein-containing complex assembly	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13890962596654477	1	1	1	1	1	1	1	1	1
GO:0009226	nucleotide-sugar biosynthetic process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13890962596654477	1	1	1	1	1	1	1	1	1
GO:0030322	stabilization of membrane potential	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14734983305537375	1	1	1	1	1	1	1	1	1
GO:0090303	positive regulation of wound healing	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14734983305537375	1	1	1	1	1	1	1	1	1
GO:0050794	regulation of cellular process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14930518219606853	1	1	1	1	1	1	1	1	1
GO:0016028	rhabdomere	GO:CC	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1.2653243378830915e-8	1	1	1	1	0.0009050757398013748	1	1	1	1
GO:0019897	extrinsic component of plasma membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00588328661548718	1	1	1	1	1	1	1	1	1
GO:0016027	inaD signaling complex	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00588328661548718	1	1	1	1	1	1	1	1	1
GO:1905360	GTPase complex	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.007103352881386285	1	1	1	1	1	1	1	1	1
GO:0005834	heterotrimeric G-protein complex	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.007103352881386285	1	1	1	1	1	1	1	1	1
GO:0042995	cell projection	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.008371487968333103	1	1	1	1	1	1	1	1	1
GO:0120025	plasma membrane bounded cell projection	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.008371487968333103	1	1	1	1	1	1	1	1	1
GO:0071944	cell periphery	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.010896754715651946	1	1	1	1	1	1	1	1	1
GO:0019898	extrinsic component of membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.010896754715651946	1	1	1	1	1	1	1	1	1
GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.015556513539453407	1	1	1	1	1	1	1	1	1
GO:0005886	plasma membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.027729286172285598	1	1	1	1	1	1	1	1	1
GO:0098797	plasma membrane protein complex	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.037402510505951864	1	1	1	1	1	1	1	1	1
GO:0009898	cytoplasmic side of plasma membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.04701861347166329	1	1	1	1	1	1	1	1	1
GO:0098562	cytoplasmic side of membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.054087857120212295	1	1	1	1	1	1	1	1	1
GO:0016020	membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.054087857120212295	1	1	1	1	1	1	1	1	1
GO:0005787	signal peptidase complex	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.054087857120212295	1	1	1	1	1	1	1	1	1
GO:0035997	rhabdomere microvillus membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.056812976341159296	1	1	1	1	1	1	1	1	1
GO:0031045	dense core granule	GO:CC	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0.056812976341159296	1	1	1	1	1	1	0.10392546901257191	1	1
GO:0098552	side of membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.06129889130236418	1	1	1	1	1	1	1	1	1
GO:0036038	MKS complex	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.06129889130236418	1	1	1	1	1	1	1	1	1
GO:0035996	rhabdomere microvillus	GO:CC	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0.06495134637752167	1	1	1	1	0.002127400699751264	1	1	1	1
GO:0005615	extracellular space	GO:CC	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	1	1	0.06495134637752167	1	1	0.040409685830252326	1	1	9.240332058453355e-13	1	4.816785310089276e-9	1
GO:0033583	rhabdomere membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.06797873672888358	1	1	1	1	1	1	1	1	1
GO:0031528	microvillus membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.06797873672888358	1	1	1	1	1	1	1	1	1
GO:0005887	integral component of plasma membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07597107262362736	1	1	1	1	1	1	1	1	1
GO:0031226	intrinsic component of plasma membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07929973097619909	1	1	1	1	1	1	1	1	1
GO:0098796	membrane protein complex	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09120394530652463	1	1	1	1	1	1	1	1	1
GO:0005576	extracellular region	GO:CC	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	1	1	0.09120394530652463	1	1	0.0009306204318634416	1	1	8.156540554564928e-17	1	2.4448384515874263e-17	1
GO:0030027	lamellipodium	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11165359687397293	1	1	1	1	1	1	1	1	1
GO:0110165	cellular anatomical entity	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11842814709788649	1	1	1	1	1	1	1	1	1
GO:0098595	perivitelline space	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11842814709788649	1	1	1	1	1	1	1	1	1
GO:0005902	microvillus	GO:CC	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0.11842814709788649	1	1	1	1	0.017195692581328862	1	1	1	1
GO:0016021	integral component of membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11842814709788649	1	1	1	1	1	1	1	1	1
GO:0035869	ciliary transition zone	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12084143244229992	1	1	1	1	1	1	1	1	1
GO:0031224	intrinsic component of membrane	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12084143244229992	1	1	1	1	1	1	1	1	1
GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1393269867635274	1	1	1	1	1	1	1	1	1
KEGG:04745	Phototransduction - fly	KEGG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0002045134341779463	1	1	1	1	1	1	1	1	1
TF:M02330_1	Factor: bcd; motif: TAATCC; match class: 1	TF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09834593423785623	1	1	1	1	1	1	1	1	1
TF:M02352_1	Factor: oc; motif: TAATCC; match class: 1	TF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09834593423785623	1	1	1	1	1	1	1	1	1
TF:M02308_1	Factor: Gsc; motif: TAATCC; match class: 1	TF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09834593423785623	1	1	1	1	1	1	1	1	1
