term_id	term_name	Dm_F_wh_L(up)	Dm_F_wh_L(down)	Dm_F_ov(up)	Dm_F_ov(down)	Dp_F_ab(up)	Dp_F_ab(down)	Dp_F_hd(up)	Dp_F_hd(down)	Dp_M_ab(up)	Dp_M_ab(down)	Dp_M_hd(up)	Dp_M_hd(down)	Dm_F_wh_D(up)	Dm_F_wh_D(down)	Dm_M_ts(up)	Dm_M_ts(down)	Af_F_wh(up)	Af_F_wh(down)
GO:1902493	acetyltransferase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005791	rough endoplasmic reticulum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0097525	spliceosomal snRNP complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0071540	eukaryotic translation initiation factor 3 complex, eIF3e	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0071013	catalytic step 2 spliceosome	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0070775	H3 histone acetyltransferase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0070603	SWI/SNF superfamily-type complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0120114	Sm-like protein family complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035805	egg coat	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
GO:1905368	peptidase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0032433	filopodium tip	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1904949	ATPase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031462	Cul2-RING ubiquitin ligase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031235	intrinsic component of the cytoplasmic side of the plasma membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005681	spliceosomal complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030120	vesicle coat	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035230	cytoneme	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030121	AP-1 adaptor complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0017053	transcription repressor complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0071565	nBAF complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031229	intrinsic component of nuclear inner membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045180	basal cortex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005639	integral component of nuclear inner membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0044613	nuclear pore central transport channel	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000145	exocyst	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000118	histone deacetylase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030122	AP-2 adaptor complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0071541	eukaryotic translation initiation factor 3 complex, eIF3m	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008287	protein serine/threonine phosphatase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0012510	trans-Golgi network transport vesicle membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0034657	GID complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1903293	phosphatase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0043614	multi-eIF complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035189	Rb-E2F complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030130	clathrin coat of trans-Golgi network vesicle	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035869	ciliary transition zone	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GO:0030867	rough endoplasmic reticulum membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030128	clathrin coat of endocytic vesicle	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005849	mRNA cleavage factor complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030669	clathrin-coated endocytic vesicle membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005685	U1 snRNP	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031965	nuclear membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031410	cytoplasmic vesicle	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0097708	intracellular vesicle	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0090545	CHD-type complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016581	NuRD complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030140	trans-Golgi network transport vesicle	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030132	clathrin coat of coated pit	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005920	smooth septate junction	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045334	clathrin-coated endocytic vesicle	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016604	nuclear body	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000786	nucleosome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
GO:0044815	DNA packaging complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
GO:0000313	organellar ribosome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GO:0005761	mitochondrial ribosome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GO:0015030	Cajal body	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GO:0000792	heterochromatin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GO:0032300	mismatch repair complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GO:0098796	membrane protein complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GO:0036038	MKS complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
