term_id	term_name	Dm_F_wh_L(up)	Dm_F_wh_L(down)	Dm_F_ov(up)	Dm_F_ov(down)	Dp_F_ab(up)	Dp_F_ab(down)	Dp_F_hd(up)	Dp_F_hd(down)	Dp_M_ab(up)	Dp_M_ab(down)	Dp_M_hd(up)	Dp_M_hd(down)	Dm_F_wh_D(up)	Dm_F_wh_D(down)	Dm_M_ts(up)	Dm_M_ts(down)	Af_F_wh(up)	Af_F_wh(down)
GO:0006565	L-serine catabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0044249	cellular biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0006164	purine nucleotide biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0006545	glycine biosynthetic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0009070	serine family amino acid biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:1901575	organic substance catabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
GO:0032383	regulation of intracellular cholesterol transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0032373	positive regulation of sterol transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0032379	positive regulation of intracellular lipid transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0032377	regulation of intracellular lipid transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0032382	positive regulation of intracellular sterol transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0032376	positive regulation of cholesterol transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0032380	regulation of intracellular sterol transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0032385	positive regulation of intracellular cholesterol transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0032368	regulation of lipid transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0015918	sterol transport	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0
GO:0046112	nucleobase biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:1901293	nucleoside phosphate biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009165	nucleotide biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0006414	translational elongation	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0006564	L-serine biosynthetic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0009152	purine ribonucleotide biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0006633	fatty acid biosynthetic process	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0072330	monocarboxylic acid biosynthetic process	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0009056	catabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
GO:0006081	cellular aldehyde metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0055129	L-proline biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0006561	proline biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009260	ribonucleotide biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0046701	insecticide catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0042178	xenobiotic catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0009407	toxin catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0046390	ribose phosphate biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009112	nucleobase metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
GO:0009404	toxin metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0043648	dicarboxylic acid metabolic process	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0017143	insecticide metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0032365	intracellular lipid transport	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
GO:0071322	cellular response to carbohydrate stimulus	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0032374	regulation of cholesterol transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0032371	regulation of sterol transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0000105	histidine biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0019264	glycine biosynthetic process from serine	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:1904482	cellular response to tetrahydrofolate	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:1904481	response to tetrahydrofolate	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0015850	organic hydroxy compound transport	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0
GO:0009249	protein lipoylation	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0010876	lipid localization	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0
GO:0044271	cellular nitrogen compound biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0001678	cellular glucose homeostasis	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009256	10-formyltetrahydrofolate metabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0034637	cellular carbohydrate biosynthetic process	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0006842	tricarboxylic acid transport	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0015746	citrate transport	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0090407	organophosphate biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0006578	amino-acid betaine biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045329	carnitine biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006547	histidine metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0006012	galactose metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0006560	proline metabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046655	folic acid metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006869	lipid transport	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0
GO:0071329	cellular response to sucrose stimulus	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0071324	cellular response to disaccharide stimulus	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0016051	carbohydrate biosynthetic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0033353	S-adenosylmethionine cycle	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0016052	carbohydrate catabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
GO:0019748	secondary metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1
GO:0019265	glycine biosynthetic process, by transamination of glyoxylate	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009437	carnitine metabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006577	amino-acid betaine metabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046500	S-adenosylmethionine metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0045471	response to ethanol	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
GO:0071616	acyl-CoA biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0035384	thioester biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0042381	hemolymph coagulation	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0009064	glutamine family amino acid metabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0005991	trehalose metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
GO:0030321	transepithelial chloride transport	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0035383	thioester metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0
GO:0006637	acyl-CoA metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0
GO:2001293	malonyl-CoA metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:1901137	carbohydrate derivative biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:2001295	malonyl-CoA biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0044248	cellular catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0006085	acetyl-CoA biosynthetic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0051289	protein homotetramerization	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0044273	sulfur compound catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009084	glutamine family amino acid biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:1901053	sarcosine catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0022618	ribonucleoprotein complex assembly	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009116	nucleoside metabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0050817	coagulation	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0007599	hemostasis	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0042219	cellular modified amino acid catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0031645	negative regulation of nervous system process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:1904456	negative regulation of neuronal action potential	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0060012	synaptic transmission, glycinergic	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045759	negative regulation of action potential	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0051970	negative regulation of transmission of nerve impulse	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0008210	estrogen metabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0008209	androgen metabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0033866	nucleoside bisphosphate biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0033501	galactose homeostasis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0034033	purine nucleoside bisphosphate biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0019694	alkanesulfonate metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0051262	protein tetramerization	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0046305	alkanesulfonate biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0071826	ribonucleoprotein complex subunit organization	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006094	gluconeogenesis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0034030	ribonucleoside bisphosphate biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0042412	taurine biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009093	cysteine catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0019319	hexose biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046439	L-cysteine metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0019448	L-cysteine catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0042398	cellular modified amino acid biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0019530	taurine metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0034032	purine nucleoside bisphosphate metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0
GO:0033875	ribonucleoside bisphosphate metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0
GO:0033865	nucleoside bisphosphate metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0
GO:0019427	acetyl-CoA biosynthetic process from acetate	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:1901657	glycosyl compound metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:1901052	sarcosine metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006767	water-soluble vitamin metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:1990546	mitochondrial tricarboxylic acid transmembrane transport	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:1901615	organic hydroxy compound metabolic process	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0
GO:0006843	mitochondrial citrate transmembrane transport	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0035674	tricarboxylic acid transmembrane transport	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0030037	actin filament reorganization involved in cell cycle	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0051295	establishment of meiotic spindle localization	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0046364	monosaccharide biosynthetic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0033129	obsolete positive regulation of histone phosphorylation	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0051969	regulation of transmission of nerve impulse	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009128	purine nucleoside monophosphate catabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006196	AMP catabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0098908	regulation of neuronal action potential	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009169	purine ribonucleoside monophosphate catabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0098900	regulation of action potential	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0070413	trehalose metabolism in response to stress	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046486	glycerolipid metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0006036	cuticle chitin catabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0009135	purine nucleoside diphosphate metabolic process	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0006165	nucleoside diphosphate phosphorylation	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0009179	purine ribonucleoside diphosphate metabolic process	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0042817	pyridoxal metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0046487	glyoxylate metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0097052	L-kynurenine metabolic process	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0097053	L-kynurenine catabolic process	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0046939	nucleotide phosphorylation	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0034196	acylglycerol transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009185	ribonucleoside diphosphate metabolic process	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0048149	behavioral response to ethanol	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
GO:0009595	detection of biotic stimulus	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009125	nucleoside monophosphate catabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006066	alcohol metabolic process	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0
GO:0009158	ribonucleoside monophosphate catabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0090527	actin filament reorganization	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0048854	brain morphogenesis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0044829	positive regulation by host of viral genome replication	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0044827	modulation by host of viral genome replication	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045901	positive regulation of translational elongation	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0044706	multi-multicellular organism process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0046185	aldehyde catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0045725	positive regulation of glycogen biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0044788	modulation by host of viral process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0007320	insemination	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0044794	positive regulation by host of viral process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0075522	IRES-dependent viral translational initiation	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0019081	viral translation	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006084	acetyl-CoA metabolic process	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0019464	glycine decarboxylation via glycine cleavage system	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0097305	response to alcohol	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
GO:0044703	multi-organism reproductive process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006766	vitamin metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006083	acetate metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0019510	S-adenosylhomocysteine catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0006117	acetaldehyde metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0019228	neuronal action potential	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
GO:0051260	protein homooligomerization	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0009312	oligosaccharide biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0007618	mating	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0015671	oxygen transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0015669	gas transport	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0050878	regulation of body fluid levels	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0006546	glycine catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0051383	kinetochore organization	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0005984	disaccharide metabolic process	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
GO:0006851	mitochondrial calcium ion transmembrane transport	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006566	threonine metabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006567	threonine catabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0007620	copulation	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0009744	response to sucrose	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0072523	purine-containing compound catabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0042060	wound healing	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
GO:0000098	sulfur amino acid catabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0035356	cellular triglyceride homeostasis	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006534	cysteine metabolic process	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0030723	ovarian fusome organization	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046173	polyol biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0051259	protein complex oligomerization	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0008610	lipid biosynthetic process	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	0
GO:0045938	positive regulation of circadian sleep/wake cycle, sleep	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0006073	cellular glucan metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006112	energy reserve metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0005977	glycogen metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0044042	glucan metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0010496	intercellular transport	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0034285	response to disaccharide	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0016573	histone acetylation	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0010033	response to organic substance	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0006475	internal protein amino acid acetylation	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0018394	peptidyl-lysine acetylation	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0018393	internal peptidyl-lysine acetylation	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0001508	action potential	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046498	S-adenosylhomocysteine metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0016267	O-glycan processing, core 1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006473	protein acetylation	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045428	regulation of nitric oxide biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0002783	antifungal peptide biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0002810	regulation of antifungal peptide biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006967	positive regulation of antifungal peptide biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045429	positive regulation of nitric oxide biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:1904407	positive regulation of nitric oxide metabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006006	glucose metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0018991	oviposition	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0045905	positive regulation of translational termination	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046167	glycerol-3-phosphate biosynthetic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009261	ribonucleotide catabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009154	purine ribonucleotide catabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0051851	modulation by host of symbiont process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0051702	biological process involved in interaction with symbiont	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0019080	viral gene expression	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0016243	regulation of autophagosome size	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045478	fusome organization	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006107	oxaloacetate metabolic process	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006195	purine nucleotide catabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0014070	response to organic cyclic compound	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0042445	hormone metabolic process	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0
GO:0051642	centrosome localization	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0061842	microtubule organizing center localization	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0048132	female germ-line stem cell asymmetric division	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046683	response to organophosphorus	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0042182	ketone catabolic process	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0019563	glycerol catabolic process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0035637	multicellular organismal signaling	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
GO:0019226	transmission of nerve impulse	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
GO:0016266	O-glycan processing	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
